year,driverId,ConstructorId,number,position,qualifyId,raceId,q1,q2,q3
2010,vettel,red_bull,5,1,1,Bahrain Grand Prix,1:55.029,,
2010,massa,ferrari,7,2,1,Bahrain Grand Prix,1:55.313,,
2010,alonso,ferrari,8,3,1,Bahrain Grand Prix,1:54.612,,
2010,hamilton,mclaren,2,4,1,Bahrain Grand Prix,1:55.341,,
2010,rosberg,mercedes,4,5,1,Bahrain Grand Prix,1:55.463,,
2010,webber,red_bull,6,6,1,Bahrain Grand Prix,1:55.298,,
2010,michael_schumacher,mercedes,3,7,1,Bahrain Grand Prix,1:55.593,,
2010,button,mclaren,1,8,1,Bahrain Grand Prix,1:55.715,,
2010,kubica,renault,11,9,1,Bahrain Grand Prix,1:55.511,,
2010,sutil,force_india,14,10,1,Bahrain Grand Prix,1:55.213,,
2010,barrichello,williams,9,11,1,Bahrain Grand Prix,1:55.969,,
2010,liuzzi,force_india,15,12,1,Bahrain Grand Prix,1:55.628,,
2010,hulkenberg,williams,10,13,1,Bahrain Grand Prix,1:56.375,,
2010,rosa,sauber,22,14,1,Bahrain Grand Prix,1:56.428,,
2010,buemi,toro_rosso,16,15,1,Bahrain Grand Prix,1:56.189,,
2010,kobayashi,sauber,23,16,1,Bahrain Grand Prix,1:56.541,,
2010,petrov,renault,12,17,1,Bahrain Grand Prix,1:56.167,,
2010,alguersuari,toro_rosso,17,18,1,Bahrain Grand Prix,1:57.071,,
2010,glock,virgin,24,19,1,Bahrain Grand Prix,1:59.728,,
2010,trulli,lotus_racing,18,20,1,Bahrain Grand Prix,1:59.852,,
2010,kovalainen,lotus_racing,19,21,1,Bahrain Grand Prix,2:00.313,,
2010,grassi,virgin,25,22,1,Bahrain Grand Prix,2:00.587,,
2010,bruno_senna,hrt,21,23,1,Bahrain Grand Prix,2:03.204,,
2010,chandhok,hrt,20,24,1,Bahrain Grand Prix,2:04.904,,
2010,vettel,red_bull,5,1,2,Australian Grand Prix,1:24.774,,
2010,webber,red_bull,6,2,2,Australian Grand Prix,1:25.286,,
2010,alonso,ferrari,8,3,2,Australian Grand Prix,1:25.082,,
2010,button,mclaren,1,4,2,Australian Grand Prix,1:24.897,,
2010,massa,ferrari,7,5,2,Australian Grand Prix,1:25.548,,
2010,rosberg,mercedes,4,6,2,Australian Grand Prix,1:24.788,,
2010,michael_schumacher,mercedes,3,7,2,Australian Grand Prix,1:25.351,,
2010,barrichello,williams,9,8,2,Australian Grand Prix,1:25.702,,
2010,kubica,renault,11,9,2,Australian Grand Prix,1:25.588,,
2010,sutil,force_india,14,10,2,Australian Grand Prix,1:25.504,,
2010,hamilton,mclaren,2,11,2,Australian Grand Prix,1:25.046,,
2010,buemi,toro_rosso,16,12,2,Australian Grand Prix,1:26.061,,
2010,liuzzi,force_india,15,13,2,Australian Grand Prix,1:26.170,,
2010,rosa,sauber,22,14,2,Australian Grand Prix,1:26.089,,
2010,hulkenberg,williams,10,15,2,Australian Grand Prix,1:25.866,,
2010,kobayashi,sauber,23,16,2,Australian Grand Prix,1:26.251,,
2010,alguersuari,toro_rosso,17,17,2,Australian Grand Prix,1:26.095,,
2010,petrov,renault,12,18,2,Australian Grand Prix,1:26.471,,
2010,kovalainen,lotus_racing,19,19,2,Australian Grand Prix,1:28.797,,
2010,trulli,lotus_racing,18,20,2,Australian Grand Prix,1:29.111,,
2010,glock,virgin,24,21,2,Australian Grand Prix,1:29.592,,
2010,grassi,virgin,25,22,2,Australian Grand Prix,1:30.185,,
2010,bruno_senna,hrt,21,23,2,Australian Grand Prix,1:30.526,,
2010,chandhok,hrt,20,24,2,Australian Grand Prix,1:30.613,,
2010,webber,red_bull,6,1,3,Malaysian Grand Prix,1:51.886,,
2010,rosberg,mercedes,4,2,3,Malaysian Grand Prix,1:52.560,,
2010,vettel,red_bull,5,3,3,Malaysian Grand Prix,1:47.632,,
2010,sutil,force_india,14,4,3,Malaysian Grand Prix,1:49.479,,
2010,hulkenberg,williams,10,5,3,Malaysian Grand Prix,1:49.664,,
2010,kubica,renault,11,6,3,Malaysian Grand Prix,1:46.283,,
2010,barrichello,williams,9,7,3,Malaysian Grand Prix,1:50.301,,
2010,michael_schumacher,mercedes,3,8,3,Malaysian Grand Prix,1:52.239,,
2010,kobayashi,sauber,23,9,3,Malaysian Grand Prix,1:48.467,,
2010,liuzzi,force_india,15,10,3,Malaysian Grand Prix,1:49.922,,
2010,petrov,renault,12,11,3,Malaysian Grand Prix,1:47.952,,
2010,rosa,sauber,22,12,3,Malaysian Grand Prix,1:47.153,,
2010,buemi,toro_rosso,16,13,3,Malaysian Grand Prix,1:48.945,,
2010,alguersuari,toro_rosso,17,14,3,Malaysian Grand Prix,1:48.655,,
2010,kovalainen,lotus_racing,19,15,3,Malaysian Grand Prix,1:52.875,,
2010,glock,virgin,24,16,3,Malaysian Grand Prix,1:52.398,,
2010,button,mclaren,1,17,3,Malaysian Grand Prix,1:52.211,,
2010,trulli,lotus_racing,18,18,3,Malaysian Grand Prix,1:52.884,,
2010,alonso,ferrari,8,19,3,Malaysian Grand Prix,1:53.044,,
2010,hamilton,mclaren,2,20,3,Malaysian Grand Prix,1:53.050,,
2010,massa,ferrari,7,21,3,Malaysian Grand Prix,1:53.283,,
2010,chandhok,hrt,20,22,3,Malaysian Grand Prix,1:56.299,,
2010,bruno_senna,hrt,21,23,3,Malaysian Grand Prix,1:57.269,,
2010,grassi,virgin,25,24,3,Malaysian Grand Prix,1:59.977,,
2010,vettel,red_bull,5,1,4,Chinese Grand Prix,1:36.317,,
2010,webber,red_bull,6,2,4,Chinese Grand Prix,1:35.978,,
2010,alonso,ferrari,8,3,4,Chinese Grand Prix,1:35.987,,
2010,rosberg,mercedes,4,4,4,Chinese Grand Prix,1:35.952,,
2010,button,mclaren,1,5,4,Chinese Grand Prix,1:36.122,,
2010,hamilton,mclaren,2,6,4,Chinese Grand Prix,1:35.641,,
2010,massa,ferrari,7,7,4,Chinese Grand Prix,1:36.076,,
2010,kubica,renault,11,8,4,Chinese Grand Prix,1:36.348,,
2010,michael_schumacher,mercedes,3,9,4,Chinese Grand Prix,1:36.484,,
2010,sutil,force_india,14,10,4,Chinese Grand Prix,1:36.671,,
2010,barrichello,williams,9,11,4,Chinese Grand Prix,1:36.664,,
2010,alguersuari,toro_rosso,17,12,4,Chinese Grand Prix,1:36.618,,
2010,buemi,toro_rosso,16,13,4,Chinese Grand Prix,1:36.793,,
2010,petrov,renault,12,14,4,Chinese Grand Prix,1:37.031,,
2010,kobayashi,sauber,23,15,4,Chinese Grand Prix,1:37.044,,
2010,hulkenberg,williams,10,16,4,Chinese Grand Prix,1:37.049,,
2010,rosa,sauber,22,17,4,Chinese Grand Prix,1:37.050,,
2010,liuzzi,force_india,15,18,4,Chinese Grand Prix,1:37.161,,
2010,glock,virgin,24,19,4,Chinese Grand Prix,1:39.278,,
2010,trulli,lotus_racing,18,20,4,Chinese Grand Prix,1:39.399,,
2010,kovalainen,lotus_racing,19,21,4,Chinese Grand Prix,1:39.520,,
2010,grassi,virgin,25,22,4,Chinese Grand Prix,1:39.783,,
2010,bruno_senna,hrt,21,23,4,Chinese Grand Prix,1:40.469,,
2010,chandhok,hrt,20,24,4,Chinese Grand Prix,1:40.578,,
2010,webber,red_bull,6,1,5,Spanish Grand Prix,1:21.412,,
2010,vettel,red_bull,5,2,5,Spanish Grand Prix,1:21.680,,
2010,hamilton,mclaren,2,3,5,Spanish Grand Prix,1:21.723,,
2010,alonso,ferrari,8,4,5,Spanish Grand Prix,1:21.957,,
2010,button,mclaren,1,5,5,Spanish Grand Prix,1:21.915,,
2010,michael_schumacher,mercedes,3,6,5,Spanish Grand Prix,1:22.528,,
2010,kubica,renault,11,7,5,Spanish Grand Prix,1:22.488,,
2010,rosberg,mercedes,4,8,5,Spanish Grand Prix,1:22.419,,
2010,massa,ferrari,7,9,5,Spanish Grand Prix,1:22.564,,
2010,kobayashi,sauber,23,10,5,Spanish Grand Prix,1:22.577,,
2010,sutil,force_india,14,11,5,Spanish Grand Prix,1:22.628,,
2010,rosa,sauber,22,12,5,Spanish Grand Prix,1:22.211,,
2010,hulkenberg,williams,10,13,5,Spanish Grand Prix,1:22.857,,
2010,petrov,renault,12,14,5,Spanish Grand Prix,1:22.976,,
2010,buemi,toro_rosso,16,15,5,Spanish Grand Prix,1:22.699,,
2010,alguersuari,toro_rosso,17,16,5,Spanish Grand Prix,1:22.593,,
2010,liuzzi,force_india,15,17,5,Spanish Grand Prix,1:23.084,,
2010,barrichello,williams,9,18,5,Spanish Grand Prix,1:23.125,,
2010,trulli,lotus_racing,18,19,5,Spanish Grand Prix,1:24.674,,
2010,kovalainen,lotus_racing,19,20,5,Spanish Grand Prix,1:24.748,,
2010,glock,virgin,24,21,5,Spanish Grand Prix,1:25.475,,
2010,grassi,virgin,25,22,5,Spanish Grand Prix,1:25.556,,
2010,chandhok,hrt,20,23,5,Spanish Grand Prix,1:26.750,,
2010,bruno_senna,hrt,21,24,5,Spanish Grand Prix,1:27.122,,
2010,webber,red_bull,6,1,6,Monaco Grand Prix,1:15.035,,
2010,kubica,renault,11,2,6,Monaco Grand Prix,1:15.045,,
2010,vettel,red_bull,5,3,6,Monaco Grand Prix,1:15.110,,
2010,massa,ferrari,7,4,6,Monaco Grand Prix,1:14.757,,
2010,hamilton,mclaren,2,5,6,Monaco Grand Prix,1:15.676,,
2010,rosberg,mercedes,4,6,6,Monaco Grand Prix,1:15.188,,
2010,michael_schumacher,mercedes,3,7,6,Monaco Grand Prix,1:15.649,,
2010,button,mclaren,1,8,6,Monaco Grand Prix,1:15.623,,
2010,barrichello,williams,9,9,6,Monaco Grand Prix,1:15.590,,
2010,liuzzi,force_india,15,10,6,Monaco Grand Prix,1:15.397,,
2010,hulkenberg,williams,10,11,6,Monaco Grand Prix,1:16.030,,
2010,sutil,force_india,14,12,6,Monaco Grand Prix,1:15.445,,
2010,buemi,toro_rosso,16,13,6,Monaco Grand Prix,1:15.961,,
2010,petrov,renault,12,14,6,Monaco Grand Prix,1:15.482,,
2010,rosa,sauber,22,15,6,Monaco Grand Prix,1:15.908,,
2010,kobayashi,sauber,23,16,6,Monaco Grand Prix,1:16.175,,
2010,alguersuari,toro_rosso,17,17,6,Monaco Grand Prix,1:16.021,,
2010,kovalainen,lotus_racing,19,18,6,Monaco Grand Prix,1:17.094,,
2010,trulli,lotus_racing,18,19,6,Monaco Grand Prix,1:17.134,,
2010,glock,virgin,24,20,6,Monaco Grand Prix,1:17.377,,
2010,grassi,virgin,25,21,6,Monaco Grand Prix,1:17.864,,
2010,bruno_senna,hrt,21,22,6,Monaco Grand Prix,1:18.509,,
2010,chandhok,hrt,20,23,6,Monaco Grand Prix,1:19.559,,
2010,alonso,ferrari,8,24,6,Monaco Grand Prix,,,
2010,webber,red_bull,6,1,7,Turkish Grand Prix,1:27.500,,
2010,hamilton,mclaren,2,2,7,Turkish Grand Prix,1:27.667,,
2010,vettel,red_bull,5,3,7,Turkish Grand Prix,1:27.067,,
2010,button,mclaren,1,4,7,Turkish Grand Prix,1:27.555,,
2010,michael_schumacher,mercedes,3,5,7,Turkish Grand Prix,1:27.756,,
2010,rosberg,mercedes,4,6,7,Turkish Grand Prix,1:27.649,,
2010,kubica,renault,11,7,7,Turkish Grand Prix,1:27.766,,
2010,massa,ferrari,7,8,7,Turkish Grand Prix,1:27.993,,
2010,petrov,renault,12,9,7,Turkish Grand Prix,1:27.620,,
2010,kobayashi,sauber,23,10,7,Turkish Grand Prix,1:28.158,,
2010,sutil,force_india,14,11,7,Turkish Grand Prix,1:27.951,,
2010,alonso,ferrari,8,12,7,Turkish Grand Prix,1:27.857,,
2010,rosa,sauber,22,13,7,Turkish Grand Prix,1:28.147,,
2010,buemi,toro_rosso,16,14,7,Turkish Grand Prix,1:28.534,,
2010,barrichello,williams,9,15,7,Turkish Grand Prix,1:28.336,,
2010,alguersuari,toro_rosso,17,16,7,Turkish Grand Prix,1:28.460,,
2010,hulkenberg,williams,10,17,7,Turkish Grand Prix,1:28.227,,
2010,liuzzi,force_india,15,18,7,Turkish Grand Prix,1:28.958,,
2010,trulli,lotus_racing,18,19,7,Turkish Grand Prix,1:30.237,,
2010,kovalainen,lotus_racing,19,20,7,Turkish Grand Prix,1:30.519,,
2010,glock,virgin,24,21,7,Turkish Grand Prix,1:30.744,,
2010,bruno_senna,hrt,21,22,7,Turkish Grand Prix,1:31.266,,
2010,grassi,virgin,25,23,7,Turkish Grand Prix,1:31.989,,
2010,chandhok,hrt,20,24,7,Turkish Grand Prix,1:32.060,,
2010,hamilton,mclaren,2,1,8,Canadian Grand Prix,1:15.889,,
2010,webber,red_bull,6,2,8,Canadian Grand Prix,1:16.423,,
2010,vettel,red_bull,5,3,8,Canadian Grand Prix,1:16.129,,
2010,alonso,ferrari,8,4,8,Canadian Grand Prix,1:16.171,,
2010,button,mclaren,1,5,8,Canadian Grand Prix,1:16.371,,
2010,liuzzi,force_india,15,6,8,Canadian Grand Prix,1:17.086,,
2010,massa,ferrari,7,7,8,Canadian Grand Prix,1:16.673,,
2010,kubica,renault,11,8,8,Canadian Grand Prix,1:16.370,,
2010,sutil,force_india,14,9,8,Canadian Grand Prix,1:16.495,,
2010,rosberg,mercedes,4,10,8,Canadian Grand Prix,1:16.350,,
2010,barrichello,williams,9,11,8,Canadian Grand Prix,1:16.880,,
2010,hulkenberg,williams,10,12,8,Canadian Grand Prix,1:16.770,,
2010,michael_schumacher,mercedes,3,13,8,Canadian Grand Prix,1:16.598,,
2010,petrov,renault,12,14,8,Canadian Grand Prix,1:16.569,,
2010,buemi,toro_rosso,16,15,8,Canadian Grand Prix,1:17.356,,
2010,alguersuari,toro_rosso,17,16,8,Canadian Grand Prix,1:17.027,,
2010,rosa,sauber,22,17,8,Canadian Grand Prix,1:17.611,,
2010,kobayashi,sauber,23,18,8,Canadian Grand Prix,1:18.019,,
2010,kovalainen,lotus_racing,19,19,8,Canadian Grand Prix,1:18.237,,
2010,trulli,lotus_racing,18,20,8,Canadian Grand Prix,1:18.698,,
2010,glock,virgin,24,21,8,Canadian Grand Prix,1:18.941,,
2010,bruno_senna,hrt,21,22,8,Canadian Grand Prix,1:19.484,,
2010,grassi,virgin,25,23,8,Canadian Grand Prix,1:19.675,,
2010,chandhok,hrt,20,24,8,Canadian Grand Prix,1:27.757,,
2010,vettel,red_bull,5,1,9,European Grand Prix,1:38.324,,
2010,webber,red_bull,6,2,9,European Grand Prix,1:38.549,,
2010,hamilton,mclaren,2,3,9,European Grand Prix,1:38.697,,
2010,alonso,ferrari,8,4,9,European Grand Prix,1:38.472,,
2010,massa,ferrari,7,5,9,European Grand Prix,1:38.657,,
2010,kubica,renault,11,6,9,European Grand Prix,1:38.132,,
2010,button,mclaren,1,7,9,European Grand Prix,1:38.360,,
2010,hulkenberg,williams,10,8,9,European Grand Prix,1:38.843,,
2010,barrichello,williams,9,9,9,European Grand Prix,1:38.449,,
2010,petrov,renault,12,10,9,European Grand Prix,1:39.004,,
2010,buemi,toro_rosso,16,11,9,European Grand Prix,1:39.096,,
2010,rosberg,mercedes,4,12,9,European Grand Prix,1:38.752,,
2010,sutil,force_india,14,13,9,European Grand Prix,1:39.021,,
2010,liuzzi,force_india,15,14,9,European Grand Prix,1:38.969,,
2010,michael_schumacher,mercedes,3,15,9,European Grand Prix,1:38.994,,
2010,rosa,sauber,22,16,9,European Grand Prix,1:39.003,,
2010,alguersuari,toro_rosso,17,17,9,European Grand Prix,1:39.128,,
2010,kobayashi,sauber,23,18,9,European Grand Prix,1:39.343,,
2010,trulli,lotus_racing,18,19,9,European Grand Prix,1:40.658,,
2010,kovalainen,lotus_racing,19,20,9,European Grand Prix,1:40.882,,
2010,grassi,virgin,25,21,9,European Grand Prix,1:42.086,,
2010,glock,virgin,24,22,9,European Grand Prix,1:42.140,,
2010,chandhok,hrt,20,23,9,European Grand Prix,1:42.600,,
2010,bruno_senna,hrt,21,24,9,European Grand Prix,1:42.851,,
2010,vettel,red_bull,5,1,10,British Grand Prix,1:30.841,,
2010,webber,red_bull,6,2,10,British Grand Prix,1:30.858,,
2010,alonso,ferrari,8,3,10,British Grand Prix,1:30.997,,
2010,hamilton,mclaren,2,4,10,British Grand Prix,1:31.297,,
2010,rosberg,mercedes,4,5,10,British Grand Prix,1:31.626,,
2010,kubica,renault,11,6,10,British Grand Prix,1:31.680,,
2010,massa,ferrari,7,7,10,British Grand Prix,1:31.313,,
2010,barrichello,williams,9,8,10,British Grand Prix,1:31.424,,
2010,rosa,sauber,22,9,10,British Grand Prix,1:31.533,,
2010,michael_schumacher,mercedes,3,10,10,British Grand Prix,1:32.058,,
2010,sutil,force_india,14,11,10,British Grand Prix,1:31.109,,
2010,kobayashi,sauber,23,12,10,British Grand Prix,1:31.851,,
2010,hulkenberg,williams,10,13,10,British Grand Prix,1:32.144,,
2010,button,mclaren,1,14,10,British Grand Prix,1:31.435,,
2010,liuzzi,force_india,15,15,10,British Grand Prix,1:32.226,,
2010,petrov,renault,12,16,10,British Grand Prix,1:31.638,,
2010,buemi,toro_rosso,16,17,10,British Grand Prix,1:31.901,,
2010,alguersuari,toro_rosso,17,18,10,British Grand Prix,1:32.430,,
2010,kovalainen,lotus_racing,19,19,10,British Grand Prix,1:34.405,,
2010,glock,virgin,24,20,10,British Grand Prix,1:34.775,,
2010,trulli,lotus_racing,18,21,10,British Grand Prix,1:34.864,,
2010,grassi,virgin,25,22,10,British Grand Prix,1:35.212,,
2010,chandhok,hrt,20,23,10,British Grand Prix,1:36.576,,
2010,yamamoto,hrt,21,24,10,British Grand Prix,1:36.968,,
2010,vettel,red_bull,5,1,11,German Grand Prix,1:15.152,,
2010,alonso,ferrari,8,2,11,German Grand Prix,1:14.808,,
2010,massa,ferrari,7,3,11,German Grand Prix,1:15.216,,
2010,webber,red_bull,6,4,11,German Grand Prix,1:15.334,,
2010,button,mclaren,1,5,11,German Grand Prix,1:15.823,,
2010,hamilton,mclaren,2,6,11,German Grand Prix,1:15.505,,
2010,kubica,renault,11,7,11,German Grand Prix,1:15.736,,
2010,barrichello,williams,9,8,11,German Grand Prix,1:16.398,,
2010,rosberg,mercedes,4,9,11,German Grand Prix,1:16.178,,
2010,hulkenberg,williams,10,10,11,German Grand Prix,1:16.387,,
2010,michael_schumacher,mercedes,3,11,11,German Grand Prix,1:16.084,,
2010,kobayashi,sauber,23,12,11,German Grand Prix,1:15.951,,
2010,petrov,renault,12,13,11,German Grand Prix,1:16.521,,
2010,sutil,force_india,14,14,11,German Grand Prix,1:16.220,,
2010,rosa,sauber,22,15,11,German Grand Prix,1:16.450,,
2010,alguersuari,toro_rosso,17,16,11,German Grand Prix,1:16.664,,
2010,buemi,toro_rosso,16,17,11,German Grand Prix,1:16.029,,
2010,trulli,lotus_racing,18,18,11,German Grand Prix,1:17.583,,
2010,kovalainen,lotus_racing,19,19,11,German Grand Prix,1:18.300,,
2010,glock,virgin,24,20,11,German Grand Prix,1:18.343,,
2010,bruno_senna,hrt,21,21,11,German Grand Prix,1:18.592,,
2010,liuzzi,force_india,15,22,11,German Grand Prix,1:18.952,,
2010,yamamoto,hrt,20,23,11,German Grand Prix,1:19.844,,
2010,grassi,virgin,25,24,11,German Grand Prix,,,
2010,vettel,red_bull,5,1,12,Hungarian Grand Prix,1:20.417,,
2010,webber,red_bull,6,2,12,Hungarian Grand Prix,1:21.132,,
2010,alonso,ferrari,8,3,12,Hungarian Grand Prix,1:21.278,,
2010,massa,ferrari,7,4,12,Hungarian Grand Prix,1:21.299,,
2010,hamilton,mclaren,2,5,12,Hungarian Grand Prix,1:21.455,,
2010,rosberg,mercedes,4,6,12,Hungarian Grand Prix,1:21.212,,
2010,petrov,renault,12,7,12,Hungarian Grand Prix,1:21.558,,
2010,kubica,renault,11,8,12,Hungarian Grand Prix,1:21.159,,
2010,rosa,sauber,22,9,12,Hungarian Grand Prix,1:21.891,,
2010,hulkenberg,williams,10,10,12,Hungarian Grand Prix,1:21.598,,
2010,button,mclaren,1,11,12,Hungarian Grand Prix,1:21.422,,
2010,barrichello,williams,9,12,12,Hungarian Grand Prix,1:21.478,,
2010,sutil,force_india,14,13,12,Hungarian Grand Prix,1:22.080,,
2010,michael_schumacher,mercedes,3,14,12,Hungarian Grand Prix,1:21.840,,
2010,buemi,toro_rosso,16,15,12,Hungarian Grand Prix,1:21.982,,
2010,liuzzi,force_india,15,16,12,Hungarian Grand Prix,1:21.789,,
2010,alguersuari,toro_rosso,17,17,12,Hungarian Grand Prix,1:21.978,,
2010,kobayashi,sauber,23,18,12,Hungarian Grand Prix,1:22.222,,
2010,glock,virgin,24,19,12,Hungarian Grand Prix,1:24.050,,
2010,kovalainen,lotus_racing,19,20,12,Hungarian Grand Prix,1:24.120,,
2010,trulli,lotus_racing,18,21,12,Hungarian Grand Prix,1:24.199,,
2010,grassi,virgin,25,22,12,Hungarian Grand Prix,1:25.118,,
2010,bruno_senna,hrt,21,23,12,Hungarian Grand Prix,1:26.391,,
2010,yamamoto,hrt,20,24,12,Hungarian Grand Prix,1:26.453,,
2010,webber,red_bull,6,1,13,Belgian Grand Prix,1:57.352,,
2010,hamilton,mclaren,2,2,13,Belgian Grand Prix,1:56.706,,
2010,kubica,renault,11,3,13,Belgian Grand Prix,1:56.041,,
2010,vettel,red_bull,5,4,13,Belgian Grand Prix,1:58.487,,
2010,button,mclaren,1,5,13,Belgian Grand Prix,1:57.981,,
2010,massa,ferrari,7,6,13,Belgian Grand Prix,1:58.323,,
2010,barrichello,williams,9,7,13,Belgian Grand Prix,1:55.757,,
2010,sutil,force_india,14,8,13,Belgian Grand Prix,1:58.730,,
2010,hulkenberg,williams,10,9,13,Belgian Grand Prix,1:55.442,,
2010,alonso,ferrari,8,10,13,Belgian Grand Prix,1:57.023,,
2010,michael_schumacher,mercedes,3,11,13,Belgian Grand Prix,1:56.313,,
2010,rosberg,mercedes,4,12,13,Belgian Grand Prix,1:54.826,,
2010,alguersuari,toro_rosso,17,13,13,Belgian Grand Prix,1:58.944,,
2010,liuzzi,force_india,15,14,13,Belgian Grand Prix,2:01.102,,
2010,buemi,toro_rosso,16,15,13,Belgian Grand Prix,2:00.386,,
2010,kovalainen,lotus_racing,19,16,13,Belgian Grand Prix,2:01.343,,
2010,glock,virgin,24,17,13,Belgian Grand Prix,2:01.316,,
2010,trulli,lotus_racing,18,18,13,Belgian Grand Prix,2:01.491,,
2010,kobayashi,sauber,23,19,13,Belgian Grand Prix,2:02.284,,
2010,bruno_senna,hrt,21,20,13,Belgian Grand Prix,2:03.612,,
2010,yamamoto,hrt,20,21,13,Belgian Grand Prix,2:03.941,,
2010,rosa,sauber,22,22,13,Belgian Grand Prix,2:05.294,,
2010,grassi,virgin,25,23,13,Belgian Grand Prix,2:18.754,,
2010,petrov,renault,12,24,13,Belgian Grand Prix,,,
2010,alonso,ferrari,8,1,14,Italian Grand Prix,1:22.646,,
2010,button,mclaren,1,2,14,Italian Grand Prix,1:23.085,,
2010,massa,ferrari,7,3,14,Italian Grand Prix,1:22.421,,
2010,webber,red_bull,6,4,14,Italian Grand Prix,1:23.431,,
2010,hamilton,mclaren,2,5,14,Italian Grand Prix,1:22.830,,
2010,vettel,red_bull,5,6,14,Italian Grand Prix,1:23.235,,
2010,rosberg,mercedes,4,7,14,Italian Grand Prix,1:23.529,,
2010,hulkenberg,williams,10,8,14,Italian Grand Prix,1:23.516,,
2010,kubica,renault,11,9,14,Italian Grand Prix,1:23.234,,
2010,barrichello,williams,9,10,14,Italian Grand Prix,1:23.695,,
2010,sutil,force_india,14,11,14,Italian Grand Prix,1:23.493,,
2010,michael_schumacher,mercedes,3,12,14,Italian Grand Prix,1:23.840,,
2010,kobayashi,sauber,23,13,14,Italian Grand Prix,1:24.273,,
2010,buemi,toro_rosso,16,14,14,Italian Grand Prix,1:23.744,,
2010,petrov,renault,12,15,14,Italian Grand Prix,1:24.086,,
2010,alguersuari,toro_rosso,17,16,14,Italian Grand Prix,1:24.083,,
2010,rosa,sauber,22,17,14,Italian Grand Prix,1:24.442,,
2010,trulli,lotus_racing,18,18,14,Italian Grand Prix,1:25.540,,
2010,kovalainen,lotus_racing,19,19,14,Italian Grand Prix,1:25.742,,
2010,liuzzi,force_india,15,20,14,Italian Grand Prix,1:25.774,,
2010,glock,virgin,24,21,14,Italian Grand Prix,1:25.934,,
2010,grassi,virgin,25,22,14,Italian Grand Prix,1:25.974,,
2010,bruno_senna,hrt,21,23,14,Italian Grand Prix,1:26.847,,
2010,yamamoto,hrt,20,24,14,Italian Grand Prix,1:27.020,,
2010,alonso,ferrari,8,1,15,Singapore Grand Prix,1:46.541,,
2010,vettel,red_bull,5,2,15,Singapore Grand Prix,1:46.960,,
2010,hamilton,mclaren,2,3,15,Singapore Grand Prix,1:48.296,,
2010,button,mclaren,1,4,15,Singapore Grand Prix,1:48.032,,
2010,webber,red_bull,6,5,15,Singapore Grand Prix,1:47.088,,
2010,barrichello,williams,9,6,15,Singapore Grand Prix,1:48.183,,
2010,rosberg,mercedes,4,7,15,Singapore Grand Prix,1:48.554,,
2010,kubica,renault,11,8,15,Singapore Grand Prix,1:47.657,,
2010,michael_schumacher,mercedes,3,9,15,Singapore Grand Prix,1:48.425,,
2010,kobayashi,sauber,23,10,15,Singapore Grand Prix,1:48.908,,
2010,alguersuari,toro_rosso,17,11,15,Singapore Grand Prix,1:48.127,,
2010,hulkenberg,williams,10,12,15,Singapore Grand Prix,1:47.984,,
2010,petrov,renault,12,13,15,Singapore Grand Prix,1:48.906,,
2010,buemi,toro_rosso,16,14,15,Singapore Grand Prix,1:49.063,,
2010,heidfeld,sauber,22,15,15,Singapore Grand Prix,1:48.696,,
2010,sutil,force_india,14,16,15,Singapore Grand Prix,1:48.496,,
2010,liuzzi,force_india,15,17,15,Singapore Grand Prix,1:48.988,,
2010,glock,virgin,24,18,15,Singapore Grand Prix,1:50.271,,
2010,kovalainen,lotus_racing,19,19,15,Singapore Grand Prix,1:50.915,,
2010,grassi,virgin,25,20,15,Singapore Grand Prix,1:51.107,,
2010,trulli,lotus_racing,18,21,15,Singapore Grand Prix,1:51.641,,
2010,klien,hrt,20,22,15,Singapore Grand Prix,1:52.946,,
2010,bruno_senna,hrt,21,23,15,Singapore Grand Prix,1:54.174,,
2010,massa,ferrari,7,24,15,Singapore Grand Prix,,,
2010,vettel,red_bull,5,1,16,Japanese Grand Prix,1:32.035,,
2010,webber,red_bull,6,2,16,Japanese Grand Prix,1:32.476,,
2010,hamilton,mclaren,2,3,16,Japanese Grand Prix,1:32.809,,
2010,kubica,renault,11,4,16,Japanese Grand Prix,1:32.808,,
2010,alonso,ferrari,8,5,16,Japanese Grand Prix,1:32.555,,
2010,button,mclaren,1,6,16,Japanese Grand Prix,1:32.636,,
2010,rosberg,mercedes,4,7,16,Japanese Grand Prix,1:32.238,,
2010,barrichello,williams,9,8,16,Japanese Grand Prix,1:32.361,,
2010,hulkenberg,williams,10,9,16,Japanese Grand Prix,1:32.211,,
2010,michael_schumacher,mercedes,3,10,16,Japanese Grand Prix,1:32.513,,
2010,heidfeld,sauber,22,11,16,Japanese Grand Prix,1:33.011,,
2010,massa,ferrari,7,12,16,Japanese Grand Prix,1:32.721,,
2010,petrov,renault,12,13,16,Japanese Grand Prix,1:32.849,,
2010,kobayashi,sauber,23,14,16,Japanese Grand Prix,1:32.783,,
2010,sutil,force_india,14,15,16,Japanese Grand Prix,1:33.186,,
2010,alguersuari,toro_rosso,17,16,16,Japanese Grand Prix,1:33.471,,
2010,liuzzi,force_india,15,17,16,Japanese Grand Prix,1:33.216,,
2010,buemi,toro_rosso,16,18,16,Japanese Grand Prix,1:33.568,,
2010,trulli,lotus_racing,18,19,16,Japanese Grand Prix,1:35.346,,
